"","ID","group","captcha","mTurkCode","loopOrder","question","answer_learn","accuracy_learn","confidence_learn","submit_time_learn","clicks_learn","answer_test","accuracy_test","confidence_test","submit_time_test","clicks","veracity","session","RWA","AOT","IH","CRT","CRT_old","CRT_new","income","fluent","anxiety","effort","age","gender","edu","conservatism_social","conservatism_economic","conservatism","IH_bin","CRT_bin","RWA_bin","Confidence_bin5","Confidence_ord"
"22145","A2ZYUU30WYDYI0","B_A","HE3X6",2438,",""If you are paying attention, select ""True"" and set your confidence rating at 70."",""Adding salt to a pot of water makes it boil faste","A2_Q1",2,1,100,3.962,2,2,1,100,3.669,3,2,"1",1.8,6,3.666666667,0.714285714,0.333333333,1,5,1,8,15,20,1,5,2,2,2,"low","low","low","5",5
"22146","A2ZYUU30WYDYI0","B_A","HE3X6",2438,",""If you are paying attention, select ""True"" and set your confidence rating at 70."",""Adding salt to a pot of water makes it boil faste","A3_Q1",2,1,7,3.908,2,1,0,8,6.176,2,2,"2",1.8,6,3.666666667,0.714285714,0.333333333,1,5,1,8,15,20,1,5,2,2,2,"low","low","low","1",1
"22147","A2ZYUU30WYDYI0","B_A","HE3X6",2438,",""If you are paying attention, select ""True"" and set your confidence rating at 70."",""Adding salt to a pot of water makes it boil faste","A4_Q1",1,0,100,5.03,2,2,1,100,5.219,3,2,"1",1.8,6,3.666666667,0.714285714,0.333333333,1,5,1,8,15,20,1,5,2,2,2,"low","low","low","5",5
"22148","A2ZYUU30WYDYI0","B_A","HE3X6",2438,",""If you are paying attention, select ""True"" and set your confidence rating at 70."",""Adding salt to a pot of water makes it boil faste","A5_Q1",2,1,39,6.146,2,2,1,83,4.438,3,2,"2",1.8,6,3.666666667,0.714285714,0.333333333,1,5,1,8,15,20,1,5,2,2,2,"low","low","low","2",2
"22149","A2ZYUU30WYDYI0","B_A","HE3X6",2438,",""If you are paying attention, select ""True"" and set your confidence rating at 70."",""Adding salt to a pot of water makes it boil faste","A6_Q1",1,0,20,7.783,2,2,1,100,4.426,2,2,"1",1.8,6,3.666666667,0.714285714,0.333333333,1,5,1,8,15,20,1,5,2,2,2,"low","low","low","1",1
"22150","A2ZYUU30WYDYI0","B_A","HE3X6",2438,",""If you are paying attention, select ""True"" and set your confidence rating at 70."",""Adding salt to a pot of water makes it boil faste","A7_Q1",2,1,61,5.919,2,2,1,98,3.504,2,2,"2",1.8,6,3.666666667,0.714285714,0.333333333,1,5,1,8,15,20,1,5,2,2,2,"low","low","low","4",4
"22151","A2ZYUU30WYDYI0","B_A","HE3X6",2438,",""If you are paying attention, select ""True"" and set your confidence rating at 70."",""Adding salt to a pot of water makes it boil faste","A8_Q1",2,1,21,4.945,2,2,1,100,3.549,3,2,"1",1.8,6,3.666666667,0.714285714,0.333333333,1,5,1,8,15,20,1,5,2,2,2,"low","low","low","2",2
"22152","A2ZYUU30WYDYI0","B_A","HE3X6",2438,",""If you are paying attention, select ""True"" and set your confidence rating at 70."",""Adding salt to a pot of water makes it boil faste","A9_Q1",2,1,80,6.418,2,2,1,100,4.526,2,2,"2",1.8,6,3.666666667,0.714285714,0.333333333,1,5,1,8,15,20,1,5,2,2,2,"low","low","low","4",4
"22153","A2ZYUU30WYDYI0","B_A","HE3X6",2438,",""If you are paying attention, select ""True"" and set your confidence rating at 70."",""Adding salt to a pot of water makes it boil faste","A10_Q1",1,0,10,8.937,2,2,1,100,5.519,3,2,"1",1.8,6,3.666666667,0.714285714,0.333333333,1,5,1,8,15,20,1,5,2,2,2,"low","low","low","1",1
"22154","A2ZYUU30WYDYI0","B_A","HE3X6",2438,",""If you are paying attention, select ""True"" and set your confidence rating at 70."",""Adding salt to a pot of water makes it boil faste","A11_Q1",2,1,0,5.676,2,2,1,52,3.979,2,2,"2",1.8,6,3.666666667,0.714285714,0.333333333,1,5,1,8,15,20,1,5,2,2,2,"low","low","low","1",1
"22155","A2ZYUU30WYDYI0","B_A","HE3X6",2438,",""If you are paying attention, select ""True"" and set your confidence rating at 70."",""Adding salt to a pot of water makes it boil faste","A12_Q1",2,1,0,5.384,2,2,1,95,8.996,2,2,"1",1.8,6,3.666666667,0.714285714,0.333333333,1,5,1,8,15,20,1,5,2,2,2,"low","low","low","1",1
"22157","A2ZYUU30WYDYI0","B_A","HE3X6",2438,",""If you are paying attention, select ""True"" and set your confidence rating at 70."",""Adding salt to a pot of water makes it boil faste","A14_Q1",1,0,64,7.914,4,1,0,9,5.034,3,2,"1",1.8,6,3.666666667,0.714285714,0.333333333,1,5,1,8,15,20,1,5,2,2,2,"low","low","low","4",4
"22158","A2ZYUU30WYDYI0","B_A","HE3X6",2438,",""If you are paying attention, select ""True"" and set your confidence rating at 70."",""Adding salt to a pot of water makes it boil faste","A15_Q1",2,1,70,8.345,2,2,1,97,4.693,3,2,"2",1.8,6,3.666666667,0.714285714,0.333333333,1,5,1,8,15,20,1,5,2,2,2,"low","low","low","4",4
"22159","A2ZYUU30WYDYI0","B_A","HE3X6",2438,",""If you are paying attention, select ""True"" and set your confidence rating at 70."",""Adding salt to a pot of water makes it boil faste","A16_Q1",2,1,0,3.993,2,2,1,100,4.153,2,2,"1",1.8,6,3.666666667,0.714285714,0.333333333,1,5,1,8,15,20,1,5,2,2,2,"low","low","low","1",1
"22160","A2ZYUU30WYDYI0","B_A","HE3X6",2438,",""If you are paying attention, select ""True"" and set your confidence rating at 70."",""Adding salt to a pot of water makes it boil faste","A17_Q1",2,1,100,4.71,2,2,1,100,6.062,3,2,"2",1.8,6,3.666666667,0.714285714,0.333333333,1,5,1,8,15,20,1,5,2,2,2,"low","low","low","5",5
"22161","A2ZYUU30WYDYI0","B_A","HE3X6",2438,",""If you are paying attention, select ""True"" and set your confidence rating at 70."",""Adding salt to a pot of water makes it boil faste","A18_Q1",2,1,1,4.788,2,2,1,100,4.625,2,2,"1",1.8,6,3.666666667,0.714285714,0.333333333,1,5,1,8,15,20,1,5,2,2,2,"low","low","low","1",1
"22162","A2ZYUU30WYDYI0","B_A","HE3X6",2438,",""If you are paying attention, select ""True"" and set your confidence rating at 70."",""Adding salt to a pot of water makes it boil faste","A19_Q1",2,1,40,6.509,2,2,1,6,4.04,2,2,"2",1.8,6,3.666666667,0.714285714,0.333333333,1,5,1,8,15,20,1,5,2,2,2,"low","low","low","2",2
"22163","A2ZYUU30WYDYI0","B_A","HE3X6",2438,",""If you are paying attention, select ""True"" and set your confidence rating at 70."",""Adding salt to a pot of water makes it boil faste","A20_Q1",1,0,10,5.563,2,2,1,100,4.294,3,2,"1",1.8,6,3.666666667,0.714285714,0.333333333,1,5,1,8,15,20,1,5,2,2,2,"low","low","low","1",1
"22164","A2ZYUU30WYDYI0","B_A","HE3X6",2438,",""If you are paying attention, select ""True"" and set your confidence rating at 70."",""Adding salt to a pot of water makes it boil faste","A21_Q1",1,0,1,4.842,2,2,1,100,4.601,2,2,"2",1.8,6,3.666666667,0.714285714,0.333333333,1,5,1,8,15,20,1,5,2,2,2,"low","low","low","1",1
"22165","A2ZYUU30WYDYI0","B_A","HE3X6",2438,",""If you are paying attention, select ""True"" and set your confidence rating at 70."",""Adding salt to a pot of water makes it boil faste","A22_Q1",1,0,41,5.134,3,2,1,100,4.273,2,2,"1",1.8,6,3.666666667,0.714285714,0.333333333,1,5,1,8,15,20,1,5,2,2,2,"low","low","low","3",3
"22166","A2ZYUU30WYDYI0","B_A","HE3X6",2438,",""If you are paying attention, select ""True"" and set your confidence rating at 70."",""Adding salt to a pot of water makes it boil faste","A23_Q1",2,1,10,6.426,2,2,1,44,4.475,3,2,"2",1.8,6,3.666666667,0.714285714,0.333333333,1,5,1,8,15,20,1,5,2,2,2,"low","low","low","1",1
"22167","A2ZYUU30WYDYI0","B_A","HE3X6",2438,",""If you are paying attention, select ""True"" and set your confidence rating at 70."",""Adding salt to a pot of water makes it boil faste","A24_Q1",1,0,40,7.122,3,1,0,81,4.235,2,2,"1",1.8,6,3.666666667,0.714285714,0.333333333,1,5,1,8,15,20,1,5,2,2,2,"low","low","low","2",2
"22168","A2ZYUU30WYDYI0","B_A","HE3X6",2438,",""If you are paying attention, select ""True"" and set your confidence rating at 70."",""Adding salt to a pot of water makes it boil faste","A25_Q1",1,0,0,5.848,2,2,1,8,4.498,2,2,"2",1.8,6,3.666666667,0.714285714,0.333333333,1,5,1,8,15,20,1,5,2,2,2,"low","low","low","1",1
"22169","A2ZYUU30WYDYI0","B_A","HE3X6",2438,",""If you are paying attention, select ""True"" and set your confidence rating at 70."",""Adding salt to a pot of water makes it boil faste","A26_Q1",2,1,0,4.243,2,2,1,100,3.646,3,2,"1",1.8,6,3.666666667,0.714285714,0.333333333,1,5,1,8,15,20,1,5,2,2,2,"low","low","low","1",1
"22170","A2ZYUU30WYDYI0","B_A","HE3X6",2438,",""If you are paying attention, select ""True"" and set your confidence rating at 70."",""Adding salt to a pot of water makes it boil faste","A27_Q1",2,1,0,4.932,3,2,1,50,5.98,2,2,"2",1.8,6,3.666666667,0.714285714,0.333333333,1,5,1,8,15,20,1,5,2,2,2,"low","low","low","1",1
"22171","A2ZYUU30WYDYI0","B_A","HE3X6",2438,",""If you are paying attention, select ""True"" and set your confidence rating at 70."",""Adding salt to a pot of water makes it boil faste","A28_Q1",2,1,0,4.835,2,2,1,92,4.358,3,2,"1",1.8,6,3.666666667,0.714285714,0.333333333,1,5,1,8,15,20,1,5,2,2,2,"low","low","low","1",1
"22172","A2ZYUU30WYDYI0","B_A","HE3X6",2438,",""If you are paying attention, select ""True"" and set your confidence rating at 70."",""Adding salt to a pot of water makes it boil faste","A29_Q1",2,1,4,6.123,3,2,1,20,4.02,2,2,"2",1.8,6,3.666666667,0.714285714,0.333333333,1,5,1,8,15,20,1,5,2,2,2,"low","low","low","1",1
"22173","A2ZYUU30WYDYI0","B_A","HE3X6",2438,",""If you are paying attention, select ""True"" and set your confidence rating at 70."",""Adding salt to a pot of water makes it boil faste","A30_Q1",1,0,1,5.827,2,2,1,100,5.137,5,2,"1",1.8,6,3.666666667,0.714285714,0.333333333,1,5,1,8,15,20,1,5,2,2,2,"low","low","low","1",1
"22174","A2ZYUU30WYDYI0","B_A","HE3X6",2438,",""If you are paying attention, select ""True"" and set your confidence rating at 70."",""Adding salt to a pot of water makes it boil faste","A31_Q1",2,1,81,6.497,2,2,1,100,4.5,2,2,"2",1.8,6,3.666666667,0.714285714,0.333333333,1,5,1,8,15,20,1,5,2,2,2,"low","low","low","5",5
"22175","A2ZYUU30WYDYI0","B_A","HE3X6",2438,",""If you are paying attention, select ""True"" and set your confidence rating at 70."",""Adding salt to a pot of water makes it boil faste","A32_Q1",2,1,82,7.083,3,2,1,100,4.753,2,2,"1",1.8,6,3.666666667,0.714285714,0.333333333,1,5,1,8,15,20,1,5,2,2,2,"low","low","low","5",5
"22176","A2ZYUU30WYDYI0","B_A","HE3X6",2438,",""If you are paying attention, select ""True"" and set your confidence rating at 70."",""Adding salt to a pot of water makes it boil faste","A33_Q1",1,0,10,5.498,2,2,1,100,4.582,5,2,"2",1.8,6,3.666666667,0.714285714,0.333333333,1,5,1,8,15,20,1,5,2,2,2,"low","low","low","1",1
"22177","A2ZYUU30WYDYI0","B_A","HE3X6",2438,",""If you are paying attention, select ""True"" and set your confidence rating at 70."",""Adding salt to a pot of water makes it boil faste","A34_Q1",2,1,89,4.576,2,2,1,100,4.313,3,2,"1",1.8,6,3.666666667,0.714285714,0.333333333,1,5,1,8,15,20,1,5,2,2,2,"low","low","low","5",5
"22178","A2ZYUU30WYDYI0","B_A","HE3X6",2438,",""If you are paying attention, select ""True"" and set your confidence rating at 70."",""Adding salt to a pot of water makes it boil faste","A35_Q1",2,1,71,3.703,2,2,1,5,4.18,2,2,"2",1.8,6,3.666666667,0.714285714,0.333333333,1,5,1,8,15,20,1,5,2,2,2,"low","low","low","4",4
"22179","A2ZYUU30WYDYI0","B_A","HE3X6",2438,",""If you are paying attention, select ""True"" and set your confidence rating at 70."",""Adding salt to a pot of water makes it boil faste","A36_Q1",1,0,20,3.863,2,2,1,89,4.629,3,2,"1",1.8,6,3.666666667,0.714285714,0.333333333,1,5,1,8,15,20,1,5,2,2,2,"low","low","low","1",1
"22180","A2ZYUU30WYDYI0","B_A","HE3X6",2438,",""If you are paying attention, select ""True"" and set your confidence rating at 70."",""Adding salt to a pot of water makes it boil faste","A37_Q1",1,0,1,5.958,3,1,0,3,5.185,2,2,"2",1.8,6,3.666666667,0.714285714,0.333333333,1,5,1,8,15,20,1,5,2,2,2,"low","low","low","1",1
"22181","A2ZYUU30WYDYI0","B_A","HE3X6",2438,",""If you are paying attention, select ""True"" and set your confidence rating at 70."",""Adding salt to a pot of water makes it boil faste","A38_Q1",2,1,10,7.268,2,2,1,100,3.844,4,2,"1",1.8,6,3.666666667,0.714285714,0.333333333,1,5,1,8,15,20,1,5,2,2,2,"low","low","low","1",1
"22182","A2ZYUU30WYDYI0","B_A","HE3X6",2438,",""If you are paying attention, select ""True"" and set your confidence rating at 70."",""Adding salt to a pot of water makes it boil faste","A39_Q1",1,0,81,4.783,2,2,1,2,5.91,2,2,"2",1.8,6,3.666666667,0.714285714,0.333333333,1,5,1,8,15,20,1,5,2,2,2,"low","low","low","5",5
"22183","A2ZYUU30WYDYI0","B_A","HE3X6",2438,",""If you are paying attention, select ""True"" and set your confidence rating at 70."",""Adding salt to a pot of water makes it boil faste","A40_Q1",1,0,100,5.063,2,2,1,100,3.984,2,2,"1",1.8,6,3.666666667,0.714285714,0.333333333,1,5,1,8,15,20,1,5,2,2,2,"low","low","low","5",5
"22184","A2ZYUU30WYDYI0","B_A","HE3X6",2438,",""If you are paying attention, select ""True"" and set your confidence rating at 70."",""Adding salt to a pot of water makes it boil faste","A41_Q1",1,0,78,4.707,2,2,1,100,4.487,2,2,"2",1.8,6,3.666666667,0.714285714,0.333333333,1,5,1,8,15,20,1,5,2,2,2,"low","low","low","4",4
"22185","A2ZYUU30WYDYI0","B_A","HE3X6",2438,",""If you are paying attention, select ""True"" and set your confidence rating at 70."",""Adding salt to a pot of water makes it boil faste","A42_Q1",1,0,50,6.386,2,1,0,81,4.536,3,2,"1",1.8,6,3.666666667,0.714285714,0.333333333,1,5,1,8,15,20,1,5,2,2,2,"low","low","low","3",3
"22186","A2ZYUU30WYDYI0","B_A","HE3X6",2438,",""If you are paying attention, select ""True"" and set your confidence rating at 70."",""Adding salt to a pot of water makes it boil faste","A43_Q1",1,0,19,4.749,2,2,1,88,3.888,2,2,"2",1.8,6,3.666666667,0.714285714,0.333333333,1,5,1,8,15,20,1,5,2,2,2,"low","low","low","1",1
"22188","A2ZYUU30WYDYI0","B_A","HE3X6",2438,",""If you are paying attention, select ""True"" and set your confidence rating at 70."",""Adding salt to a pot of water makes it boil faste","A45_Q1",2,1,5,4.727,2,1,0,8,3.681,2,2,"2",1.8,6,3.666666667,0.714285714,0.333333333,1,5,1,8,15,20,1,5,2,2,2,"low","low","low","1",1
"22189","A2ZYUU30WYDYI0","B_A","HE3X6",2438,",""If you are paying attention, select ""True"" and set your confidence rating at 70."",""Adding salt to a pot of water makes it boil faste","A46_Q1",2,1,0,5.528,2,2,1,81,4.418,2,2,"1",1.8,6,3.666666667,0.714285714,0.333333333,1,5,1,8,15,20,1,5,2,2,2,"low","low","low","1",1
"22190","A2ZYUU30WYDYI0","B_A","HE3X6",2438,",""If you are paying attention, select ""True"" and set your confidence rating at 70."",""Adding salt to a pot of water makes it boil faste","A47_Q1",2,1,85,5.297,2,2,1,100,5.146,3,2,"2",1.8,6,3.666666667,0.714285714,0.333333333,1,5,1,8,15,20,1,5,2,2,2,"low","low","low","5",5
"22191","A2ZYUU30WYDYI0","B_A","HE3X6",2438,",""If you are paying attention, select ""True"" and set your confidence rating at 70."",""Adding salt to a pot of water makes it boil faste","A48_Q1",2,1,0,6.165,2,2,1,100,5.506,4,2,"1",1.8,6,3.666666667,0.714285714,0.333333333,1,5,1,8,15,20,1,5,2,2,2,"low","low","low","1",1
"22192","A2ZYUU30WYDYI0","B_A","HE3X6",2438,",""If you are paying attention, select ""True"" and set your confidence rating at 70."",""Adding salt to a pot of water makes it boil faste","A49_Q1",2,1,0,5.944,2,2,1,2,5.022,2,2,"2",1.8,6,3.666666667,0.714285714,0.333333333,1,5,1,8,15,20,1,5,2,2,2,"low","low","low","1",1
"22193","A2ZYUU30WYDYI0","B_A","HE3X6",2438,",""If you are paying attention, select ""True"" and set your confidence rating at 70."",""Adding salt to a pot of water makes it boil faste","A50_Q1",2,1,93,4.676,2,2,1,100,3.577,2,2,"1",1.8,6,3.666666667,0.714285714,0.333333333,1,5,1,8,15,20,1,5,2,2,2,"low","low","low","5",5
"22194","A2ZYUU30WYDYI0","B_A","HE3X6",2438,",""If you are paying attention, select ""True"" and set your confidence rating at 70."",""Adding salt to a pot of water makes it boil faste","A51_Q1",1,0,50,6.079,2,1,0,71,4.107,3,2,"2",1.8,6,3.666666667,0.714285714,0.333333333,1,5,1,8,15,20,1,5,2,2,2,"low","low","low","3",3
"22195","A2ZYUU30WYDYI0","B_A","HE3X6",2438,",""If you are paying attention, select ""True"" and set your confidence rating at 70."",""Adding salt to a pot of water makes it boil faste","A52_Q1",2,1,98,4.324,2,2,1,100,3.207,2,2,"1",1.8,6,3.666666667,0.714285714,0.333333333,1,5,1,8,15,20,1,5,2,2,2,"low","low","low","5",5
"22196","A2ZYUU30WYDYI0","B_A","HE3X6",2438,",""If you are paying attention, select ""True"" and set your confidence rating at 70."",""Adding salt to a pot of water makes it boil faste","A53_Q1",2,1,0,4.467,2,2,1,52,4.634,2,2,"2",1.8,6,3.666666667,0.714285714,0.333333333,1,5,1,8,15,20,1,5,2,2,2,"low","low","low","1",1
"22197","A2ZYUU30WYDYI0","B_A","HE3X6",2438,",""If you are paying attention, select ""True"" and set your confidence rating at 70."",""Adding salt to a pot of water makes it boil faste","A54_Q1",2,1,24,4.611,2,2,1,100,4.295,3,2,"1",1.8,6,3.666666667,0.714285714,0.333333333,1,5,1,8,15,20,1,5,2,2,2,"low","low","low","2",2
"22198","A2ZYUU30WYDYI0","B_A","HE3X6",2438,",""If you are paying attention, select ""True"" and set your confidence rating at 70."",""Adding salt to a pot of water makes it boil faste","A55_Q1",1,0,0,6.982,4,2,1,2,5.737,3,2,"2",1.8,6,3.666666667,0.714285714,0.333333333,1,5,1,8,15,20,1,5,2,2,2,"low","low","low","1",1
"22199","A2ZYUU30WYDYI0","B_A","HE3X6",2438,",""If you are paying attention, select ""True"" and set your confidence rating at 70."",""Adding salt to a pot of water makes it boil faste","A56_Q1",2,1,11,5.082,3,2,1,100,4,2,2,"1",1.8,6,3.666666667,0.714285714,0.333333333,1,5,1,8,15,20,1,5,2,2,2,"low","low","low","1",1
"22200","A2ZYUU30WYDYI0","B_A","HE3X6",2438,",""If you are paying attention, select ""True"" and set your confidence rating at 70."",""Adding salt to a pot of water makes it boil faste","A57_Q1",2,1,59,7.006,2,2,1,60,4.613,2,2,"2",1.8,6,3.666666667,0.714285714,0.333333333,1,5,1,8,15,20,1,5,2,2,2,"low","low","low","3",3
"22201","A2ZYUU30WYDYI0","B_A","HE3X6",2438,",""If you are paying attention, select ""True"" and set your confidence rating at 70."",""Adding salt to a pot of water makes it boil faste","A58_Q1",1,0,50,5.643,4,2,1,100,4.558,3,2,"1",1.8,6,3.666666667,0.714285714,0.333333333,1,5,1,8,15,20,1,5,2,2,2,"low","low","low","3",3
"22203","A2ZYUU30WYDYI0","B_A","HE3X6",2438,",""If you are paying attention, select ""True"" and set your confidence rating at 70."",""Adding salt to a pot of water makes it boil faste","A60_Q1",2,1,0,5.579,2,2,1,100,4.023,3,2,"1",1.8,6,3.666666667,0.714285714,0.333333333,1,5,1,8,15,20,1,5,2,2,2,"low","low","low","1",1
"22204","A2ZYUU30WYDYI0","B_A","HE3X6",2438,",""If you are paying attention, select ""True"" and set your confidence rating at 70."",""Adding salt to a pot of water makes it boil faste","A61_Q1",2,1,80,3.571,2,2,1,100,4.457,3,2,"2",1.8,6,3.666666667,0.714285714,0.333333333,1,5,1,8,15,20,1,5,2,2,2,"low","low","low","4",4
"22205","A2ZYUU30WYDYI0","B_A","HE3X6",2438,",""If you are paying attention, select ""True"" and set your confidence rating at 70."",""Adding salt to a pot of water makes it boil faste","A62_Q1",1,0,30,6.554,2,2,1,100,4.279,2,2,"1",1.8,6,3.666666667,0.714285714,0.333333333,1,5,1,8,15,20,1,5,2,2,2,"low","low","low","2",2
"22206","A2ZYUU30WYDYI0","B_A","HE3X6",2438,",""If you are paying attention, select ""True"" and set your confidence rating at 70."",""Adding salt to a pot of water makes it boil faste","A63_Q1",1,0,79,5.045,2,2,1,93,4.167,2,2,"2",1.8,6,3.666666667,0.714285714,0.333333333,1,5,1,8,15,20,1,5,2,2,2,"low","low","low","4",4
"22207","A2ZYUU30WYDYI0","B_A","HE3X6",2438,",""If you are paying attention, select ""True"" and set your confidence rating at 70."",""Adding salt to a pot of water makes it boil faste","A64_Q1",2,1,0,5.616,2,2,1,100,4.147,2,2,"1",1.8,6,3.666666667,0.714285714,0.333333333,1,5,1,8,15,20,1,5,2,2,2,"low","low","low","1",1
"22208","A2ZYUU30WYDYI0","B_A","HE3X6",2438,",""If you are paying attention, select ""True"" and set your confidence rating at 70."",""Adding salt to a pot of water makes it boil faste","A65_Q1",2,1,0,6.359,3,2,1,3,5.825,2,2,"2",1.8,6,3.666666667,0.714285714,0.333333333,1,5,1,8,15,20,1,5,2,2,2,"low","low","low","1",1
"22209","A2ZYUU30WYDYI0","B_A","HE3X6",2438,",""If you are paying attention, select ""True"" and set your confidence rating at 70."",""Adding salt to a pot of water makes it boil faste","A66_Q1",2,1,1,7.218,2,1,0,9,6.656,3,2,"1",1.8,6,3.666666667,0.714285714,0.333333333,1,5,1,8,15,20,1,5,2,2,2,"low","low","low","1",1
